0.0000000E+00 1.3484846E+01 0.0000000E+00 -1.3959322E+00 0.0000000E+00
3.9270301E-02 1.0025077E+01 -4.1377452E+00 -1.0845775E+00 3.1233496E-01
7.8540602E-02 7.4749436E+00 -3.6343980E+00 -8.6893924E-01 1.9545806E-01
1.1781090E-01 6.3421536E+00 -3.4287767E+00 -7.9775868E-01 1.4186882E-01
1.5708120E-01 5.5536128E+00 -2.7572728E+00 -7.4897864E-01 4.4212274E-02
1.9635150E-01 5.0582845E+00 -2.5063014E+00 -7.1487251E-01 1.0955901E-02
2.3562181E-01 4.6768405E+00 -1.9684659E+00 -6.7290795E-01 -6.1086296E-02
2.7489211E-01 4.4192903E+00 -1.7476279E+00 -6.3868364E-01 -9.9695308E-02
3.1416241E-01 4.1875008E+00 -1.3154577E+00 -5.9410697E-01 -1.6755592E-01
3.5343271E-01 4.0238331E+00 -1.1097930E+00 -5.5560394E-01 -2.1528118E-01
3.9270301E-01 3.8514178E+00 -7.2364102E-01 -5.0114034E-01 -2.8415534E-01
4.3197331E-01 3.7463296E+00 -4.7404964E-01 -4.4344609E-01 -3.5702331E-01
4.7124361E-01 3.6792429E+00 -8.8289751E-02 -3.8932998E-01 -4.6361486E-01
5.1051391E-01 3.6759974E+00 1.5416998E-01 -3.4962643E-01 -5.7469063E-01
5.4978421E-01 3.7060910E+00 4.8722012E-01 -3.2818702E-01 -7.1080539E-01
5.8905451E-01 3.7820139E+00 6.7246887E-01 -3.3246272E-01 -8.4099856E-01
6.2832481E-01 3.8701321E+00 9.1305118E-01 -3.6127503E-01 -9.7813773E-01
6.6759511E-01 3.9707727E+00 1.0090200E+00 -4.1570780E-01 -1.0932498E+00
7.0686542E-01 4.0513394E+00 1.1484672E+00 -4.8971428E-01 -1.1954640E+00
7.4613572E-01 4.1077097E+00 1.1669378E+00 -5.7507715E-01 -1.2574359E+00
7.8540602E-01 4.1146447E+00 1.2486129E+00 -6.5368228E-01 -1.2923959E+00
8.2467632E-01 4.0826173E+00 1.2634741E+00 -7.0904418E-01 -1.2924907E+00
8.6394662E-01 4.0177953E+00 1.3819333E+00 -7.3145732E-01 -1.2911158E+00
9.0321692E-01 3.9530390E+00 1.4681606E+00 -7.2664388E-01 -1.2910352E+00
9.4248722E-01 3.8989378E+00 1.6499627E+00 -7.0512558E-01 -1.3153194E+00
9.8175752E-01 3.8727054E+00 1.7843568E+00 -6.7907263E-01 -1.3516922E+00
1.0210278E+00 3.8685202E+00 1.9830790E+00 -6.5535811E-01 -1.4098051E+00
1.0602981E+00 3.8901686E+00 2.1169504E+00 -6.3923524E-01 -1.4729211E+00
1.0995684E+00 3.9261756E+00 2.2945603E+00 -6.3215558E-01 -1.5486409E+00
1.1388387E+00 3.9767009E+00 2.4011041E+00 -6.3586370E-01 -1.6216324E+00
1.1781090E+00 4.0300004E+00 2.5413795E+00 -6.4986105E-01 -1.6991754E+00
1.2173793E+00 4.0850756E+00 2.6117902E+00 -6.7401010E-01 -1.7667415E+00
1.2566496E+00 4.1303479E+00 2.7139300E+00 -7.0555005E-01 -1.8308621E+00
1.2959199E+00 4.1649599E+00 2.7552198E+00 -7.4124135E-01 -1.8786076E+00
1.3351902E+00 4.1806254E+00 2.8359318E+00 -7.7530047E-01 -1.9186158E+00
1.3744605E+00 4.1812359E+00 2.8728191E+00 -8.0282592E-01 -1.9431161E+00
1.4137308E+00 4.1656500E+00 2.9610805E+00 -8.1936886E-01 -1.9654471E+00
1.4530011E+00 4.1436935E+00 3.0195095E+00 -8.2413999E-01 -1.9823076E+00
1.4922714E+00 4.1181746E+00 3.1330060E+00 -8.1821719E-01 -2.0074457E+00
1.5315417E+00 4.0990165E+00 3.2187501E+00 -8.0558254E-01 -2.0358688E+00
1.5708120E+00 4.0873095E+00 3.3520470E+00 -7.9007329E-01 -2.0770500E+00
1.6100823E+00 4.0890548E+00 3.4507705E+00 -7.7602281E-01 -2.1223862E+00
1.6493526E+00 4.1009944E+00 3.5846456E+00 -7.6602865E-01 -2.1775799E+00
1.6886229E+00 4.1243515E+00 3.6754139E+00 -7.6222947E-01 -2.2321703E+00
1.7278932E+00 4.1521266E+00 3.7913727E+00 -7.6459827E-01 -2.2904529E+00
1.7671635E+00 4.1825578E+00 3.8611924E+00 -7.7252829E-01 -2.3423398E+00
1.8064338E+00 4.2079678E+00 3.9541372E+00 -7.8369675E-01 -2.3928461E+00
1.8457041E+00 4.2276737E+00 4.0060647E+00 -7.9587895E-01 -2.4341312E+00
1.8849744E+00 4.2369007E+00 4.0862740E+00 -8.0614414E-01 -2.4732318E+00
