0.0000000E+00 6.1798966E-02 0.0000000E+00 8.6239731E-03 0.0000000E+00
1.7453293E-02 -1.7866950E-01 4.5815747E-01 8.9257526E-03 -3.1321244E-02
3.4906585E-02 1.7193586E-01 3.7730432E-01 -2.4573618E-02 -6.8345492E-02
5.2359878E-02 8.0323879E-01 9.5749137E-01 -4.1860344E-02 -9.2762647E-02
6.9813170E-02 5.0392134E-01 1.0434711E+00 -6.3579300E-02 -8.0604922E-02
8.7266463E-02 7.6993470E-01 1.1546697E+00 -7.3675816E-02 -1.5105771E-01
1.0471976E-01 8.3659095E-01 1.3316094E+00 -5.2049902E-02 -1.5266055E-01
1.2217305E-01 9.3600765E-01 1.3984813E+00 -7.4874961E-02 -1.5394245E-01
1.3962634E-01 1.0346182E+00 1.4885213E+00 -9.0089986E-02 -1.8479284E-01
1.5707963E-01 1.0919476E+00 1.6024274E+00 -7.3981971E-02 -1.9980158E-01
1.7453293E-01 1.1601061E+00 1.6577458E+00 -8.9573610E-02 -1.9706951E-01
1.9198622E-01 1.2317131E+00 1.7297399E+00 -1.0606119E-01 -2.2186049E-01
2.0943951E-01 1.2563549E+00 1.8083815E+00 -9.1197291E-02 -2.3360800E-01
2.2689280E-01 1.2928366E+00 1.8786134E+00 -9.7576887E-02 -2.2705047E-01
2.4434610E-01 1.3350133E+00 1.9487594E+00 -1.0917319E-01 -2.4782020E-01
2.6179939E-01 1.3603203E+00 2.0209495E+00 -9.5498809E-02 -2.5888039E-01
2.7925268E-01 1.3751497E+00 2.0837610E+00 -9.6007727E-02 -2.5158345E-01
2.9670597E-01 1.3929092E+00 2.1514792E+00 -1.0354216E-01 -2.6474430E-01
3.1415927E-01 1.4011336E+00 2.2247222E+00 -8.5446937E-02 -2.7614334E-01
3.3161256E-01 1.4067310E+00 2.2933007E+00 -8.0163261E-02 -2.6886337E-01
3.4906585E-01 1.4107195E+00 2.3603125E+00 -8.2532496E-02 -2.8123420E-01
3.6651914E-01 1.4095242E+00 2.4257921E+00 -6.4681744E-02 -2.8999344E-01
3.8397244E-01 1.3983792E+00 2.4933936E+00 -5.3776828E-02 -2.8232116E-01
4.0142573E-01 1.3794009E+00 2.5587591E+00 -4.9671526E-02 -2.8790359E-01
4.1887902E-01 1.3597936E+00 2.6305175E+00 -2.5388409E-02 -2.9539077E-01
4.3633231E-01 1.3303048E+00 2.7087916E+00 -5.1594107E-03 -2.8798654E-01
4.5378561E-01 1.2967089E+00 2.7858872E+00 9.2780560E-03 -2.9338949E-01
4.7123890E-01 1.2650074E+00 2.8690771E+00 3.9894593E-02 -3.0226621E-01
4.8869219E-01 1.2261981E+00 2.9630509E+00 7.0669055E-02 -3.0019671E-01
5.0614548E-01 1.1827115E+00 3.0539525E+00 9.4539297E-02 -3.0809111E-01
5.2359878E-01 1.1479817E+00 3.1530268E+00 1.3244448E-01 -3.2306169E-01
5.4105207E-01 1.1054933E+00 3.2635425E+00 1.7126363E-01 -3.2977786E-01
5.5850536E-01 1.0627981E+00 3.3695857E+00 2.0370275E-01 -3.4527757E-01
5.7595865E-01 1.0305220E+00 3.4831506E+00 2.4494164E-01 -3.6944407E-01
5.9341195E-01 9.9436373E-01 3.6077728E+00 2.8895163E-01 -3.8884566E-01
6.1086524E-01 9.5850903E-01 3.7259131E+00 3.2460012E-01 -4.1455561E-01
6.2831853E-01 9.3714100E-01 3.8493601E+00 3.6577090E-01 -4.5047131E-01
6.4577182E-01 9.1298566E-01 3.9815918E+00 4.0842673E-01 -4.8351051E-01
6.6322512E-01 8.9115710E-01 4.1044745E+00 4.4233055E-01 -5.2081710E-01
6.8067841E-01 8.8363709E-01 4.2286432E+00 4.7651161E-01 -5.6806024E-01
6.9813170E-01 8.7438102E-01 4.3573738E+00 5.1142084E-01 -6.1300793E-01
7.1558499E-01 8.6672641E-01 4.4737247E+00 5.3549483E-01 -6.5946688E-01
7.3303829E-01 8.7013340E-01 4.5870846E+00 5.5670967E-01 -7.1281857E-01
7.5049158E-01 8.7065759E-01 4.6996475E+00 5.7644038E-01 -7.6265920E-01
7.6794487E-01 8.6848908E-01 4.7996004E+00 5.8655962E-01 -8.0895591E-01
7.8539816E-01 8.7057466E-01 4.8924137E+00 5.9214679E-01 -8.5747047E-01
8.0285146E-01 8.6531941E-01 4.9841438E+00 5.9854001E-01 -8.9917732E-01
8.2030475E-01 8.5161135E-01 5.0654120E+00 5.9885000E-01 -9.3403580E-01
8.3775804E-01 8.3472085E-01 5.1437402E+00 5.9895852E-01 -9.6724527E-01
8.5521133E-01 8.0780729E-01 5.2228526E+00 6.0291513E-01 -9.9409776E-01
8.7266463E-01 7.7114209E-01 5.3009383E+00 6.0716687E-01 -1.0147637E+00
8.9011792E-01 7.2845016E-01 5.3805211E+00 6.1440187E-01 -1.0348047E+00
9.0757121E-01 6.7870331E-01 5.4660648E+00 6.2783103E-01 -1.0515581E+00
9.2502450E-01 6.2219236E-01 5.5560064E+00 6.4403119E-01 -1.0664150E+00
9.4247780E-01 5.6181594E-01 5.6516974E+00 6.6451877E-01 -1.0823055E+00
9.5993109E-01 4.9877959E-01 5.7537924E+00 6.8971679E-01 -1.0988732E+00
9.7738438E-01 4.3382503E-01 5.8630589E+00 7.1821565E-01 -1.1164855E+00
9.9483767E-01 3.6785091E-01 5.9781863E+00 7.4972456E-01 -1.1367152E+00
1.0122910E+00 3.0267355E-01 6.0989515E+00 7.8385949E-01 -1.1592921E+00
1.0297443E+00 2.3965790E-01 6.2257790E+00 8.2023859E-01 -1.1853112E+00
1.0471976E+00 1.7733893E-01 6.3581216E+00 8.5844455E-01 -1.2135622E+00
1.0646508E+00 1.1823000E-01 6.4933951E+00 8.9667985E-01 -1.2454792E+00
1.0821041E+00 6.2981676E-02 6.6331723E+00 9.3638529E-01 -1.2814309E+00
1.0995574E+00 1.0659411E-02 6.7765481E+00 9.7651116E-01 -1.3193127E+00
1.1170107E+00 -3.8874489E-02 6.9212256E+00 1.0145379E+00 -1.3608502E+00
1.1344640E+00 -8.2574242E-02 7.0669773E+00 1.0532449E+00 -1.4069245E+00
1.1519173E+00 -1.2323598E-01 7.2156982E+00 1.0910076E+00 -1.4537508E+00
1.1693706E+00 -1.6131100E-01 7.3628158E+00 1.1250119E+00 -1.5041440E+00
1.1868239E+00 -1.9402221E-01 7.5088039E+00 1.1585514E+00 -1.5584839E+00
1.2042772E+00 -2.2308343E-01 7.6556124E+00 1.1903993E+00 -1.6125450E+00
1.2217305E+00 -2.5198008E-01 7.7997493E+00 1.2166454E+00 -1.6688331E+00
1.2391838E+00 -2.7595206E-01 7.9392246E+00 1.2420618E+00 -1.7284033E+00
1.2566371E+00 -2.9767205E-01 8.0794140E+00 1.2649384E+00 -1.7856054E+00
1.2740904E+00 -3.2181158E-01 8.2151222E+00 1.2818528E+00 -1.8434874E+00
1.2915436E+00 -3.4310111E-01 8.3450423E+00 1.2974292E+00 -1.9029113E+00
1.3089969E+00 -3.6405792E-01 8.4755152E+00 1.3115631E+00 -1.9582258E+00
1.3264502E+00 -3.9066463E-01 8.6018740E+00 1.3197622E+00 -2.0117773E+00
1.3439035E+00 -4.1654124E-01 8.7224574E+00 1.3279357E+00 -2.0658882E+00
1.3613568E+00 -4.4403026E-01 8.8451736E+00 1.3362939E+00 -2.1143031E+00
1.3788101E+00 -4.7945749E-01 8.9658324E+00 1.3408352E+00 -2.1596655E+00
1.3962634E+00 -5.1566992E-01 9.0820263E+00 1.3465181E+00 -2.2051833E+00
1.4137167E+00 -5.5388825E-01 9.2034742E+00 1.3555043E+00 -2.2454582E+00
1.4311700E+00 -6.0113707E-01 9.3249435E+00 1.3623537E+00 -2.2822521E+00
1.4486233E+00 -6.4851928E-01 9.4448645E+00 1.3719750E+00 -2.3205868E+00
