0.0000000E+00 1.3415203E+01 0.0000000E+00 -1.4006898E+00 0.0000000E+00
1.3089969E-02 1.2803239E+01 -2.2815462E+00 -1.3350033E+00 1.7943077E-01
2.6179939E-02 1.1467227E+01 -3.3465802E+00 -1.2010030E+00 2.6449624E-01
3.9269908E-02 9.9234607E+00 -3.6870155E+00 -1.0754136E+00 2.8611297E-01
5.2359878E-02 8.7862385E+00 -3.9917293E+00 -9.9204876E-01 2.6980269E-01
6.5449847E-02 8.2058136E+00 -3.9577934E+00 -9.2620865E-01 2.2701877E-01
7.8539816E-02 7.5965827E+00 -3.7404882E+00 -8.6582451E-01 2.1160377E-01
9.1629786E-02 7.0532912E+00 -3.6281221E+00 -8.4236318E-01 1.9677304E-01
1.0471976E-01 6.6812321E+00 -3.4888741E+00 -8.2697067E-01 1.5662656E-01
1.1780972E-01 6.3386019E+00 -3.3290676E+00 -8.0038704E-01 1.2223671E-01
1.3089969E-01 6.0191526E+00 -3.1572841E+00 -7.7134378E-01 1.0127505E-01
1.4398966E-01 5.7672298E+00 -2.9812961E+00 -7.5626736E-01 8.3660840E-02
1.5707963E-01 5.5885723E+00 -2.8381710E+00 -7.5546032E-01 5.6182952E-02
1.7016960E-01 5.4105617E+00 -2.7117153E+00 -7.4525902E-01 2.9272028E-02
1.8325957E-01 5.2083650E+00 -2.5829419E+00 -7.2459920E-01 1.7129202E-02
1.9634954E-01 5.0323197E+00 -2.4396293E+00 -7.0897484E-01 9.2424053E-03
2.0943951E-01 4.9052478E+00 -2.2868797E+00 -7.0165112E-01 -1.1780694E-02
2.2252948E-01 4.8007730E+00 -2.1503851E+00 -6.8937652E-01 -4.0631064E-02
2.3561945E-01 4.6961533E+00 -2.0327154E+00 -6.7125687E-01 -5.8422326E-02
2.4870942E-01 4.5914467E+00 -1.9210517E+00 -6.5997890E-01 -6.8061534E-02
2.6179939E-01 4.4969171E+00 -1.8085457E+00 -6.5383671E-01 -8.4695463E-02
2.7488936E-01 4.4123698E+00 -1.6926200E+00 -6.4080017E-01 -1.0830731E-01
2.8797933E-01 4.3327139E+00 -1.5782111E+00 -6.2033412E-01 -1.2746733E-01
3.0106930E-01 4.2600082E+00 -1.4699777E+00 -6.0495315E-01 -1.4028902E-01
3.1415927E-01 4.1958156E+00 -1.3656676E+00 -5.9772312E-01 -1.5890493E-01
3.2724923E-01 4.1357055E+00 -1.2636187E+00 -5.8565767E-01 -1.8465467E-01
3.4033920E-01 4.0766861E+00 -1.1644547E+00 -5.6663005E-01 -2.0446330E-01
3.5342917E-01 4.0182664E+00 -1.0663828E+00 -5.5130733E-01 -2.1767504E-01
3.6651914E-01 3.9607207E+00 -9.6741920E-01 -5.4002153E-01 -2.3543962E-01
3.7960911E-01 3.9068383E+00 -8.6660008E-01 -5.2362342E-01 -2.6017632E-01
3.9269908E-01 3.8585949E+00 -7.6179664E-01 -5.0025113E-01 -2.8401793E-01
4.0578905E-01 3.8141964E+00 -6.5382738E-01 -4.7892567E-01 -3.0406883E-01
4.1887902E-01 3.7746751E+00 -5.4683022E-01 -4.6363827E-01 -3.2906169E-01
4.3196899E-01 3.7433150E+00 -4.4054701E-01 -4.4596403E-01 -3.6215638E-01
4.4505896E-01 3.7189631E+00 -3.3277670E-01 -4.2355503E-01 -3.9491007E-01
4.5814893E-01 3.6989654E+00 -2.2472319E-01 -4.0413196E-01 -4.2485083E-01
4.7123890E-01 3.6830513E+00 -1.1951078E-01 -3.9059996E-01 -4.5834278E-01
4.8432887E-01 3.6743452E+00 -1.8291415E-02 -3.7742219E-01 -4.9850548E-01
4.9741884E-01 3.6736032E+00 8.2827308E-02 -3.6112952E-01 -5.3970108E-01
5.1050881E-01 3.6755549E+00 1.8410418E-01 -3.4746250E-01 -5.7781951E-01
5.2359878E-01 3.6799456E+00 2.7951626E-01 -3.4058843E-01 -6.1805985E-01
5.3668874E-01 3.6921766E+00 3.6910344E-01 -3.3558449E-01 -6.6379936E-01
5.4977871E-01 3.7110309E+00 4.5775653E-01 -3.2930648E-01 -7.1007801E-01
5.6286868E-01 3.7311322E+00 5.4423525E-01 -3.2579038E-01 -7.5340340E-01
5.7595865E-01 3.7523501E+00 6.2351067E-01 -3.2840971E-01 -7.9657721E-01
5.8904862E-01 3.7789595E+00 6.9515257E-01 -3.3462364E-01 -8.4297176E-01
6.0213859E-01 3.8108423E+00 7.6422073E-01 -3.4037204E-01 -8.8989096E-01
6.1522856E-01 3.8416890E+00 8.3092614E-01 -3.4806645E-01 -9.3285694E-01
6.2831853E-01 3.8707978E+00 8.8926585E-01 -3.6159931E-01 -9.7393679E-01
6.4140850E-01 3.9033022E+00 9.3934220E-01 -3.7882495E-01 -1.0163479E+00
6.5449847E-01 3.9383627E+00 9.8668647E-01 -3.9632297E-01 -1.0581884E+00
6.6758844E-01 3.9700401E+00 1.0313371E+00 -4.1494525E-01 -1.0957521E+00
6.8067841E-01 3.9975809E+00 1.0683091E+00 -4.3800291E-01 -1.1292936E+00
6.9376838E-01 4.0254678E+00 1.0977213E+00 -4.6471631E-01 -1.1621130E+00
7.0685835E-01 4.0531317E+00 1.1250148E+00 -4.9104275E-01 -1.1933149E+00
7.1994832E-01 4.0750731E+00 1.1505880E+00 -5.1710451E-01 -1.2190852E+00
7.3303829E-01 4.0908656E+00 1.1705583E+00 -5.4548589E-01 -1.2396615E+00
7.4612826E-01 4.1039336E+00 1.1857466E+00 -5.7530698E-01 -1.2576362E+00
7.5921822E-01 4.1140438E+00 1.2004636E+00 -6.0335483E-01 -1.2731312E+00
7.7230819E-01 4.1177651E+00 1.2162415E+00 -6.2837476E-01 -1.2837900E+00
